"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|IT-South","04.04.2015 13:00 - 04.04.2015 14:00 (CET)","121","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","48","38","n/e","n/e","429","n/e","1241","2","n/e","591"
"BZN|IT-South","04.04.2015 14:00 - 04.04.2015 15:00 (CET)","111","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","46","43","n/e","n/e","417","n/e","1128","2","n/e","688"
"BZN|IT-South","04.04.2015 15:00 - 04.04.2015 16:00 (CET)","110","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","201","78","n/e","n/e","427","n/e","719","3","n/e","811"
"BZN|IT-South","04.04.2015 16:00 - 04.04.2015 17:00 (CET)","111","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","273","79","n/e","n/e","433","n/e","474","3","n/e","870"
"BZN|IT-South","04.04.2015 17:00 - 04.04.2015 18:00 (CET)","111","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","305","84","n/e","n/e","443","n/e","246","2","n/e","1074"
"BZN|IT-South","04.04.2015 18:00 - 04.04.2015 19:00 (CET)","110","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","383","122","n/e","n/e","476","n/e","57","3","n/e","1163"
"BZN|IT-South","04.04.2015 19:00 - 04.04.2015 20:00 (CET)","110","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","456","180","n/e","n/e","462","n/e","0","3","n/e","1375"
"BZN|IT-South","04.04.2015 20:00 - 04.04.2015 21:00 (CET)","109","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","490","152","n/e","n/e","493","n/e","0","3","n/e","1506"
"BZN|IT-South","04.04.2015 21:00 - 04.04.2015 22:00 (CET)","110","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","477","147","n/e","n/e","473","n/e","0","3","n/e","1550"
"BZN|IT-South","04.04.2015 22:00 - 04.04.2015 23:00 (CET)","109","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","370","145","n/e","n/e","474","n/e","0","3","n/e","1597"
"BZN|IT-South","04.04.2015 23:00 - 05.04.2015 00:00 (CET)","110","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","192","88","n/e","n/e","436","n/e","0","3","n/e","1512"
"BZN|IT-South","05.04.2015 00:00 - 05.04.2015 01:00 (CET)","111","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","194","38","n/e","n/e","427","n/e","0","3","n/e","1387"
"BZN|IT-South","05.04.2015 01:00 - 05.04.2015 02:00 (CET)","109","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","199","38","n/e","n/e","404","n/e","0","3","n/e","1388"
"BZN|IT-South","05.04.2015 02:00 - 05.04.2015 03:00 (CET)","110","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","203","38","n/e","n/e","383","n/e","0","3","n/e","1667"
"BZN|IT-South","05.04.2015 03:00 - 05.04.2015 04:00 (CET)","109","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","200","47","n/e","n/e","366","n/e","0","3","n/e","1443"
"BZN|IT-South","05.04.2015 04:00 - 05.04.2015 05:00 (CET)","109","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","91","38","n/e","n/e","387","n/e","0","3","n/e","1282"
"BZN|IT-South","05.04.2015 05:00 - 05.04.2015 06:00 (CET)","109","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","77","38","n/e","n/e","395","n/e","0","3","n/e","1163"
"BZN|IT-South","05.04.2015 06:00 - 05.04.2015 07:00 (CET)","109","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","168","38","n/e","n/e","394","n/e","4","3","n/e","1055"
"BZN|IT-South","05.04.2015 07:00 - 05.04.2015 08:00 (CET)","107","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","165","38","n/e","n/e","377","n/e","153","3","n/e","1060"
"BZN|IT-South","05.04.2015 08:00 - 05.04.2015 09:00 (CET)","109","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","210","38","n/e","n/e","398","n/e","388","3","n/e","942"
"BZN|IT-South","05.04.2015 09:00 - 05.04.2015 10:00 (CET)","111","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","212","38","n/e","n/e","392","n/e","826","2","n/e","890"
"BZN|IT-South","05.04.2015 10:00 - 05.04.2015 11:00 (CET)","111","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","212","38","n/e","n/e","390","n/e","1184","2","n/e","882"
"BZN|IT-South","05.04.2015 11:00 - 05.04.2015 12:00 (CET)","111","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","214","38","n/e","n/e","374","n/e","1626","3","n/e","872"
"BZN|IT-South","05.04.2015 12:00 - 05.04.2015 13:00 (CET)","111","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","204","38","n/e","n/e","373","n/e","1581","3","n/e","892"
"BZN|IT-South","05.04.2015 13:00 - 05.04.2015 14:00 (CET)","111","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","49","37","n/e","n/e","359","n/e","1496","3","n/e","827"
"BZN|IT-South","05.04.2015 14:00 - 05.04.2015 15:00 (CET)","110","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","47","38","n/e","n/e","330","n/e","1085","3","n/e","1028"
"BZN|IT-South","05.04.2015 15:00 - 05.04.2015 16:00 (CET)","109","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","71","38","n/e","n/e","336","n/e","938","3","n/e","1168"
"BZN|IT-South","05.04.2015 16:00 - 05.04.2015 17:00 (CET)","109","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","214","38","n/e","n/e","359","n/e","793","3","n/e","941"
"BZN|IT-South","05.04.2015 17:00 - 05.04.2015 18:00 (CET)","109","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","245","115","n/e","n/e","369","n/e","307","2","n/e","1037"
"BZN|IT-South","05.04.2015 18:00 - 05.04.2015 19:00 (CET)","110","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","268","117","n/e","n/e","373","n/e","73","2","n/e","1186"
"BZN|IT-South","05.04.2015 19:00 - 05.04.2015 20:00 (CET)","110","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","410","129","n/e","n/e","386","n/e","1","3","n/e","1321"
"BZN|IT-South","05.04.2015 20:00 - 05.04.2015 21:00 (CET)","108","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","437","171","n/e","n/e","408","n/e","0","3","n/e","1472"
"BZN|IT-South","05.04.2015 21:00 - 05.04.2015 22:00 (CET)","99","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","390","168","n/e","n/e","401","n/e","0","3","n/e","1567"
"BZN|IT-South","05.04.2015 22:00 - 05.04.2015 23:00 (CET)","98","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","343","118","n/e","n/e","384","n/e","0","3","n/e","1977"
"BZN|IT-South","05.04.2015 23:00 - 06.04.2015 00:00 (CET)","107","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","266","117","n/e","n/e","375","n/e","0","3","n/e","2202"
"BZN|IT-South","06.04.2015 00:00 - 06.04.2015 01:00 (CET)","120","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","258","78","n/e","n/e","353","n/e","0","3","n/e","2412"
"BZN|IT-South","06.04.2015 01:00 - 06.04.2015 02:00 (CET)","120","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","217","77","n/e","n/e","330","n/e","0","3","n/e","2574"
"BZN|IT-South","06.04.2015 02:00 - 06.04.2015 03:00 (CET)","120","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","201","38","n/e","n/e","330","n/e","0","3","n/e","2578"
"BZN|IT-South","06.04.2015 03:00 - 06.04.2015 04:00 (CET)","119","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","91","38","n/e","n/e","331","n/e","0","2","n/e","2453"
"BZN|IT-South","06.04.2015 04:00 - 06.04.2015 05:00 (CET)","122","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","58","77","n/e","n/e","320","n/e","0","3","n/e","2284"
"BZN|IT-South","06.04.2015 05:00 - 06.04.2015 06:00 (CET)","123","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","56","78","n/e","n/e","338","n/e","0","2","n/e","2249"
"BZN|IT-South","06.04.2015 06:00 - 06.04.2015 07:00 (CET)","121","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","167","76","n/e","n/e","351","n/e","3","2","n/e","2189"
"BZN|IT-South","06.04.2015 07:00 - 06.04.2015 08:00 (CET)","119","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","213","38","n/e","n/e","346","n/e","176","2","n/e","2047"
"BZN|IT-South","06.04.2015 08:00 - 06.04.2015 09:00 (CET)","121","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","256","38","n/e","n/e","346","n/e","336","3","n/e","1884"
"BZN|IT-South","06.04.2015 09:00 - 06.04.2015 10:00 (CET)","122","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","285","38","n/e","n/e","336","n/e","439","2","n/e","1837"
"BZN|IT-South","06.04.2015 10:00 - 06.04.2015 11:00 (CET)","121","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","102","38","n/e","n/e","324","n/e","537","2","n/e","2080"
"BZN|IT-South","06.04.2015 11:00 - 06.04.2015 12:00 (CET)","121","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","51","39","n/e","n/e","330","n/e","861","2","n/e","2369"
"BZN|IT-South","06.04.2015 12:00 - 06.04.2015 13:00 (CET)","121","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","47","57","n/e","n/e","328","n/e","1085","2","n/e","2521"
"BZN|IT-South","06.04.2015 13:00 - 06.04.2015 14:00 (CET)","122","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","90","38","n/e","n/e","323","n/e","1417","2","n/e","2139"
"BZN|IT-South","06.04.2015 14:00 - 06.04.2015 15:00 (CET)","121","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","166","38","n/e","n/e","327","n/e","1076","2","n/e","2086"
"BZN|IT-South","06.04.2015 15:00 - 06.04.2015 16:00 (CET)","118","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","163","38","n/e","n/e","330","n/e","842","2","n/e","1913"
"BZN|IT-South","06.04.2015 16:00 - 06.04.2015 17:00 (CET)","122","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","181","38","n/e","n/e","331","n/e","749","0","n/e","2154"
"BZN|IT-South","06.04.2015 17:00 - 06.04.2015 18:00 (CET)","122","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","269","38","n/e","n/e","344","n/e","489","0","n/e","2110"
"BZN|IT-South","06.04.2015 18:00 - 06.04.2015 19:00 (CET)","122","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","387","119","n/e","n/e","354","n/e","141","0","n/e","2357"
"BZN|IT-South","06.04.2015 19:00 - 06.04.2015 20:00 (CET)","121","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","365","120","n/e","n/e","380","n/e","2","0","n/e","2291"
"BZN|IT-South","06.04.2015 20:00 - 06.04.2015 21:00 (CET)","121","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","486","120","n/e","n/e","410","n/e","0","0","n/e","2218"
"BZN|IT-South","06.04.2015 21:00 - 06.04.2015 22:00 (CET)","122","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","478","119","n/e","n/e","419","n/e","0","0","n/e","2136"
"BZN|IT-South","06.04.2015 22:00 - 06.04.2015 23:00 (CET)","122","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","320","120","n/e","n/e","396","n/e","0","0","n/e","2275"
"BZN|IT-South","06.04.2015 23:00 - 07.04.2015 00:00 (CET)","116","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","369","120","n/e","n/e","375","n/e","0","0","n/e","2216"
"BZN|IT-South","07.04.2015 00:00 - 07.04.2015 01:00 (CET)","104","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","232","120","n/e","n/e","357","n/e","0","0","n/e","2255"
"BZN|IT-South","07.04.2015 01:00 - 07.04.2015 02:00 (CET)","108","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","216","39","n/e","n/e","356","n/e","0","0","n/e","2200"
"BZN|IT-South","07.04.2015 02:00 - 07.04.2015 03:00 (CET)","107","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","175","38","n/e","n/e","351","n/e","0","0","n/e","2121"
"BZN|IT-South","07.04.2015 03:00 - 07.04.2015 04:00 (CET)","107","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","62","119","n/e","n/e","350","n/e","0","0","n/e","2203"
"BZN|IT-South","07.04.2015 04:00 - 07.04.2015 05:00 (CET)","108","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","94","39","n/e","n/e","351","n/e","0","0","n/e","2088"
"BZN|IT-South","07.04.2015 05:00 - 07.04.2015 06:00 (CET)","109","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","207","38","n/e","n/e","358","n/e","0","0","n/e","2023"
"BZN|IT-South","07.04.2015 06:00 - 07.04.2015 07:00 (CET)","108","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","220","117","n/e","n/e","363","n/e","5","0","n/e","1984"
"BZN|IT-South","07.04.2015 07:00 - 07.04.2015 08:00 (CET)","107","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","224","121","n/e","n/e","369","n/e","178","0","n/e","2069"
"BZN|IT-South","07.04.2015 08:00 - 07.04.2015 09:00 (CET)","107","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","229","129","n/e","n/e","356","n/e","559","0","n/e","2100"
"BZN|IT-South","07.04.2015 09:00 - 07.04.2015 10:00 (CET)","96","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","196","127","n/e","n/e","358","n/e","906","0","n/e","2215"
"BZN|IT-South","07.04.2015 10:00 - 07.04.2015 11:00 (CET)","105","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","71","39","n/e","n/e","348","n/e","1042","0","n/e","2297"
"BZN|IT-South","07.04.2015 11:00 - 07.04.2015 12:00 (CET)","105","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","90","39","n/e","n/e","338","n/e","1475","0","n/e","2426"
"BZN|IT-South","07.04.2015 12:00 - 07.04.2015 13:00 (CET)","103","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","113","38","n/e","n/e","319","n/e","1442","0","n/e","2621"
"BZN|IT-South","07.04.2015 13:00 - 07.04.2015 14:00 (CET)","105","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","132","38","n/e","n/e","312","n/e","1664","0","n/e","2832"
"BZN|IT-South","07.04.2015 14:00 - 07.04.2015 15:00 (CET)","106","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","261","39","n/e","n/e","307","n/e","1393","0","n/e","2843"
"BZN|IT-South","07.04.2015 15:00 - 07.04.2015 16:00 (CET)","107","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","270","127","n/e","n/e","309","n/e","1155","0","n/e","2764"
"BZN|IT-South","07.04.2015 16:00 - 07.04.2015 17:00 (CET)","109","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","121","128","n/e","n/e","332","n/e","604","0","n/e","2791"
"BZN|IT-South","07.04.2015 17:00 - 07.04.2015 18:00 (CET)","106","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","142","128","n/e","n/e","359","n/e","374","0","n/e","2618"
"BZN|IT-South","07.04.2015 18:00 - 07.04.2015 19:00 (CET)","107","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","319","128","n/e","n/e","397","n/e","142","0","n/e","2447"
"BZN|IT-South","07.04.2015 19:00 - 07.04.2015 20:00 (CET)","103","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","309","128","n/e","n/e","444","n/e","1","0","n/e","2348"
"BZN|IT-South","07.04.2015 20:00 - 07.04.2015 21:00 (CET)","104","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","336","128","n/e","n/e","452","n/e","0","0","n/e","2419"
"BZN|IT-South","07.04.2015 21:00 - 07.04.2015 22:00 (CET)","105","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","290","128","n/e","n/e","453","n/e","0","0","n/e","2439"
"BZN|IT-South","07.04.2015 22:00 - 07.04.2015 23:00 (CET)","103","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","185","120","n/e","n/e","427","n/e","0","0","n/e","2423"
"BZN|IT-South","07.04.2015 23:00 - 08.04.2015 00:00 (CET)","104","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","183","120","n/e","n/e","377","n/e","0","0","n/e","2458"
"BZN|IT-South","08.04.2015 00:00 - 08.04.2015 01:00 (CET)","106","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","180","39","n/e","n/e","337","n/e","0","0","n/e","2517"
"BZN|IT-South","08.04.2015 01:00 - 08.04.2015 02:00 (CET)","109","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","98","38","n/e","n/e","318","n/e","0","0","n/e","2604"
"BZN|IT-South","08.04.2015 02:00 - 08.04.2015 03:00 (CET)","109","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","86","38","n/e","n/e","316","n/e","0","0","n/e","2461"
"BZN|IT-South","08.04.2015 03:00 - 08.04.2015 04:00 (CET)","105","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","84","38","n/e","n/e","330","n/e","0","0","n/e","2434"
"BZN|IT-South","08.04.2015 04:00 - 08.04.2015 05:00 (CET)","107","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","92","38","n/e","n/e","329","n/e","0","0","n/e","2480"
"BZN|IT-South","08.04.2015 05:00 - 08.04.2015 06:00 (CET)","107","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","158","38","n/e","n/e","335","n/e","0","0","n/e","2476"
"BZN|IT-South","08.04.2015 06:00 - 08.04.2015 07:00 (CET)","103","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","178","118","n/e","n/e","365","n/e","6","0","n/e","2383"
"BZN|IT-South","08.04.2015 07:00 - 08.04.2015 08:00 (CET)","94","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","228","127","n/e","n/e","379","n/e","255","0","n/e","2303"
"BZN|IT-South","08.04.2015 08:00 - 08.04.2015 09:00 (CET)","92","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","235","130","n/e","n/e","393","n/e","851","2","n/e","2192"
"BZN|IT-South","08.04.2015 09:00 - 08.04.2015 10:00 (CET)","79","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","224","51","n/e","n/e","365","n/e","1361","2","n/e","2498"
"BZN|IT-South","08.04.2015 10:00 - 08.04.2015 11:00 (CET)","89","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","219","38","n/e","n/e","321","n/e","1616","2","n/e","2670"
"BZN|IT-South","08.04.2015 11:00 - 08.04.2015 12:00 (CET)","92","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","61","38","n/e","n/e","312","n/e","1461","2","n/e","2679"
"BZN|IT-South","08.04.2015 12:00 - 08.04.2015 13:00 (CET)","95","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","57","38","n/e","n/e","307","n/e","1647","3","n/e","2772"
"BZN|IT-South","08.04.2015 13:00 - 08.04.2015 14:00 (CET)","94","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","96","38","n/e","n/e","307","n/e","1622","3","n/e","2836"
"BZN|IT-South","08.04.2015 14:00 - 08.04.2015 15:00 (CET)","96","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","190","38","n/e","n/e","309","n/e","1614","3","n/e","2955"
"BZN|IT-South","08.04.2015 15:00 - 08.04.2015 16:00 (CET)","94","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","213","127","n/e","n/e","314","n/e","1391","2","n/e","2861"
"BZN|IT-South","08.04.2015 16:00 - 08.04.2015 17:00 (CET)","93","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","203","128","n/e","n/e","342","n/e","1088","2","n/e","2836"
"BZN|IT-South","08.04.2015 17:00 - 08.04.2015 18:00 (CET)","96","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","236","128","n/e","n/e","362","n/e","575","2","n/e","2798"
"BZN|IT-South","08.04.2015 18:00 - 08.04.2015 19:00 (CET)","94","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","300","128","n/e","n/e","409","n/e","125","2","n/e","2635"
"BZN|IT-South","08.04.2015 19:00 - 08.04.2015 20:00 (CET)","94","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","343","186","n/e","n/e","429","n/e","3","2","n/e","2440"
"BZN|IT-South","08.04.2015 20:00 - 08.04.2015 21:00 (CET)","99","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","482","187","n/e","n/e","444","n/e","0","2","n/e","2467"
"BZN|IT-South","08.04.2015 21:00 - 08.04.2015 22:00 (CET)","101","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","360","129","n/e","n/e","441","n/e","0","2","n/e","2562"
"BZN|IT-South","08.04.2015 22:00 - 08.04.2015 23:00 (CET)","104","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","227","131","n/e","n/e","432","n/e","0","2","n/e","2421"
"BZN|IT-South","08.04.2015 23:00 - 09.04.2015 00:00 (CET)","104","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","239","136","n/e","n/e","425","n/e","0","3","n/e","2208"
"BZN|IT-South","09.04.2015 00:00 - 09.04.2015 01:00 (CET)","106","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","167","39","n/e","n/e","400","n/e","0","3","n/e","2021"
"BZN|IT-South","09.04.2015 01:00 - 09.04.2015 02:00 (CET)","107","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","208","38","n/e","n/e","380","n/e","0","3","n/e","1891"
"BZN|IT-South","09.04.2015 02:00 - 09.04.2015 03:00 (CET)","104","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","90","38","n/e","n/e","381","n/e","0","2","n/e","1689"
"BZN|IT-South","09.04.2015 03:00 - 09.04.2015 04:00 (CET)","106","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","89","38","n/e","n/e","371","n/e","0","3","n/e","1640"
"BZN|IT-South","09.04.2015 04:00 - 09.04.2015 05:00 (CET)","104","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","80","43","n/e","n/e","362","n/e","0","2","n/e","1710"
"BZN|IT-South","09.04.2015 05:00 - 09.04.2015 06:00 (CET)","106","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","162","44","n/e","n/e","379","n/e","0","2","n/e","1638"
"BZN|IT-South","09.04.2015 06:00 - 09.04.2015 07:00 (CET)","107","n/e","n/e","3","n/e","n/e","n/e","n/e","n/e","n/e","n/e","180","119","n/e","n/e","415","n/e","12","2","n/e","1599"
"BZN|IT-South","09.04.2015 07:00 - 09.04.2015 08:00 (CET)","106","n/e","n/e","4","n/e","n/e","n/e","n/e","n/e","n/e","n/e","272","128","n/e","n/e","424","n/e","270","3","n/e","1723"
"BZN|IT-South","09.04.2015 08:00 - 09.04.2015 09:00 (CET)","107","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","246","128","n/e","n/e","431","n/e","744","2","n/e","1701"
"BZN|IT-South","09.04.2015 09:00 - 09.04.2015 10:00 (CET)","107","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","231","127","n/e","n/e","385","n/e","1114","1","n/e","1836"
"BZN|IT-South","09.04.2015 10:00 - 09.04.2015 11:00 (CET)","109","n/e","n/e","2","n/e","n/e","n/e","n/e","n/e","n/e","n/e","216","128","n/e","n/e","345","n/e","1090","2","n/e","1909"
"BZN|IT-South","09.04.2015 11:00 - 09.04.2015 12:00 (CET)","106","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","61","39","n/e","n/e","343","n/e","1668","3","n/e","2009"
"BZN|IT-South","09.04.2015 12:00 - 09.04.2015 13:00 (CET)","107","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","55","38","n/e","n/e","347","n/e","1954","3","n/e","2220"
"BZN|IT-South","09.04.2015 13:00 - 09.04.2015 14:00 (CET)","107","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","97","38","n/e","n/e","344","n/e","2201","2","n/e","2220"
"BZN|IT-South","09.04.2015 14:00 - 09.04.2015 15:00 (CET)","105","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","101","38","n/e","n/e","341","n/e","2127","3","n/e","2134"
"BZN|IT-South","09.04.2015 15:00 - 09.04.2015 16:00 (CET)","105","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","210","38","n/e","n/e","342","n/e","1945","2","n/e","2133"
